,X,Y
0,-0.40439828804426364,1.4885026447935354
1,-1.187006254114333,1.9927275998146587
2,0.3065595983082816,2.1251978913091096
3,-1.7531884685407482,0.8412639165213354
4,0.22270139595615582,2.642966598581358
5,0.6076263600591484,2.2468736441769703
6,0.5179320604496679,1.0359115556122067
7,1.8080686878561596,3.3725226405500788
8,0.8120766855921383,3.055491622738458
9,1.3841397047618758,2.2901739617501398
10,-1.2638186132096183,0.5612958164398469
11,0.4895446712502455,1.3859394717014568
12,0.45893593878776395,2.5448562073206658
13,0.9156564288847587,3.206670862535942
14,0.6667340139618734,2.4407890069334424
15,-0.16263816994504088,3.2721303422842443
16,0.42209350764692344,1.6027941450573675
17,-0.2855182260594575,0.7688203490083731
18,0.5664142554190239,1.048460304649704
19,1.148283003734034,3.300771061341019
20,-0.7472031963609667,1.3855381034624226
21,0.2232394079386769,1.9900054882389122
22,1.6419243852254233,3.0843354590301093
23,0.015266285056494576,2.8341096404668087
24,0.3660221063399436,1.0003770742569822
25,-0.14964893047592914,1.552067617729677
26,0.38719003959897763,2.8609924555891055
27,-1.3112178325090256,1.410148645889194
28,0.8934777646803325,2.6539628882577357
29,-0.6832367963719246,2.0724172097918148
30,0.5136822313296961,2.369871406391121
31,1.4832792811193982,2.556701614381911
32,-1.2743812986376444,1.77615771018529
33,-0.32227656836221247,2.4550566718192033
34,-0.08355813443902849,1.416734252381959
35,-0.9288692859435841,2.2624887156125633
36,-0.5729539061413825,2.639013858201965
37,2.096964174227937,4.733607116558219
38,0.03555161732490822,1.8039415195753263
39,0.6851828746984029,1.1456186135606405
40,0.06421836937490985,2.3408365778121696
41,-1.1618257924453692,0.4367238227128072
42,0.9397239388955825,2.5510646041665463
43,-0.9712838093213495,1.2833657052304839
44,0.2896271529736096,2.687202397093341
45,-0.4646556698740424,2.285653513470182
46,0.7741639747337997,2.5203579673426537
47,0.9283227570910243,1.7946889528827625
48,-0.37411567806951024,1.828096866248961
49,0.08614083199508744,1.9044304198357909
50,1.4678225809615697,3.1419921150155137
51,0.6266878224014284,2.0052465218542093
52,-0.007790145043265169,2.3051863028494437
53,-1.8065911732644562,0.3286362190785497
54,-0.2086169485306154,1.7337174930782795
55,1.779288432088165,3.7587508724765177
56,-1.0095390777555668,2.898480058110892
57,0.06055926316961225,2.2941368301598497
58,0.48462972807676163,1.5793756127209988
59,-1.344852985828893,1.2375918367829302
60,-0.37709117352323496,0.9185003329427701
61,-0.7503778694055235,0.1637529665829418
62,-1.3894153225737687,2.3073043092999104
63,1.132555536185251,2.6939032010359294
64,0.1031212632957493,1.7131306985731642
65,1.4030867181422353,3.4561953700602714
66,0.795974071910521,3.162817191258511
67,0.2473802464284184,3.447954274097785
68,0.8468577438733852,2.5973899661296067
69,-0.27331411533231864,0.7732624848697442
70,-0.7159619097787243,2.2965465139115837
71,1.410517928614858,3.5535347004631834
72,-0.5423987937336421,2.063198598681874
73,1.6518228542285371,2.629001559855566
74,-0.5962280161825022,1.6338153225196943
75,-0.3651218115702988,1.9032358175707342
76,0.5370003451451446,2.716903285385078
77,0.006467644856980151,1.453133415785825
78,-1.9036738064359158,0.4633555958793185
79,0.8440454362457107,3.3526096746719514
80,0.5937755428018494,3.2034486552720054
81,-0.7503234497178688,0.6139787599815176
82,-1.0480582708319883,1.2716804602994358
83,-1.4925267824660338,1.9767227441383333
84,0.5181574256770622,1.9343159032788995
85,1.1360537476671908,2.5041298182000165
86,-0.06104332793140228,2.2032118554667246
87,-0.5754630073125279,2.0652703822431246
88,-0.5749384794172535,2.550964175377798
89,-0.8095154441104818,3.2975185321032194
90,-0.2448610987119897,1.0911875130727888
91,0.8004533365614536,3.1741748624097186
92,-0.07050869389403608,2.482553710666472
93,-0.4080970152777015,1.535489951553806
94,1.367403040314488,2.1940074256631115
95,0.07998461833009834,2.7433482719554823
96,0.28508787516395934,1.3201427664286998
97,-0.308897703973418,1.989567854965395
98,0.7553388151744257,2.8744137702186254
99,0.38900470611927945,1.5036637203777323
100,-0.5470545606423455,1.8873272656446518
101,-1.4066596883711178,1.4096118711749588
102,1.6333664746578571,2.9069303224083414
103,-0.6738274974502286,1.7241493888294368
104,-1.9670069942239063,3.017305985919017
105,-0.9661377256527117,1.9134676369362533
106,-1.131828913903396,1.3727365797311175
107,-0.003283633427563644,2.5846113968233264
108,0.8042290943122155,2.620790190316996
109,0.415773362883153,2.4791927985488114
110,-1.410821056503962,-0.857198455276087
111,-0.008098462314619923,0.7426971954289983
112,0.013350929056162763,2.8568484344356095
113,0.3581455082615959,1.5233279929851529
114,0.3962703584244734,2.922684511173283
115,0.5895307118644868,2.757198814383394
116,0.21034856906664487,1.705621110134586
117,-2.22213456617669,0.2688969970796595
118,1.7948757654116414,3.939302656597743
119,0.27999096237490184,2.9402829842584675
120,0.7751052508311274,2.6862307854302467
121,-0.8008808117841141,1.869730277998576
122,1.2361703802477444,2.9770668371081856
123,0.6909112648379698,2.184844617368278
124,-1.7845171277658178,0.5291803566482558
125,0.8069911637418542,3.5179639707539865
126,-2.356403416332987,0.4433407355974721
127,1.5883329448065788,3.2132468448311426
128,-0.893955160840505,0.5578864281672871
129,-0.7091957737141428,1.890833183953251
130,0.8776417404238016,2.8315335978829177
131,3.3850444614686683,4.591557206478987
132,0.7161206783693084,1.749591981683796
133,-0.9511174849621504,-0.058900232874882
134,0.35506536297868946,2.4563365786792044
135,-0.7726812964686269,0.11510466373786787
136,-1.076347239901384,0.9315792550805331
137,0.7259343583507919,3.083878170360039
138,0.048939025635384006,1.5840130317656569
139,0.084876971793566,1.786414343050991
140,-0.3610999286650845,2.151784286421535
141,-0.9828313733832379,0.05836086408999952
142,-1.2105192488647591,-0.722599956441826
143,-0.0879153311367049,2.3677932174637024
144,-0.01789121467643809,1.4997678113322588
145,0.382817674931909,2.000940793012239
146,0.21431798055434478,2.8724169350874105
147,-0.06078928219249431,1.4024852532331384
148,-0.9484066971984625,1.289626488132063
149,-0.99327604613471,1.4944323576776928
150,0.981252819761406,2.5473384518526037
151,-0.9253660488128599,1.5474247257959424
152,-0.02617038268282584,2.0647110176389756
153,-0.9488342171189906,0.5929365554702171
154,-0.42608998525637015,1.4172922596232347
155,-0.22486229182742343,2.6262465979614964
156,-1.0760671997481253,1.5540746546938211
157,-1.2117267429463079,0.804542762823703
158,-0.5085637755468654,1.2511046282194855
159,-0.248462421613506,1.6507292019483724
160,-0.31992918593239006,2.1410774636467123
161,-0.0560159107598535,3.5647403037493657
162,1.3977554250027455,2.4572489697064306
163,-1.3743351114240325,1.238884174482398
164,-0.8187672093034623,1.6679471293054928
165,0.3587960904796926,1.6637858428644066
166,0.19237525370432146,1.6678480474291772
167,-0.8420608943933892,1.0440289477076803
168,0.8855430117628114,2.6365986092770317
169,-0.16237440956507054,1.4009664294633257
170,0.6636700978825757,2.852429400240956
171,-0.029509771720157712,1.5778137331426638
172,0.3444033056861441,2.524148414261064
173,1.8801761722894907,2.789959420579364
174,0.7450405701797395,2.579705117404661
175,-0.8580456181108701,2.2847603934829688
176,-0.7287791762370835,1.1473329711698668
177,0.40581003074941013,1.6292541240841825
178,0.1288652781602344,1.9052712579049151
179,0.022853355361502167,1.3820830217923832
180,-1.0724410560929625,2.1148134007356463
181,-0.055310378578572954,2.2558541833545274
182,-0.48088930077428504,1.20832665807145
183,-0.2114800757112896,1.7982739559920426
184,0.2093324886341742,1.6105616847686508
185,-0.21547117296696963,2.170276644719706
186,-1.7094122939913419,1.0336356927947863
187,-1.6879437059872682,-0.282328572350921
188,-0.8752479426145232,1.2667681643624573
189,-1.7058459697562183,-0.3319511293459212
190,1.006329058938945,2.542041512210164
191,2.161759149608305,3.754511060977403
192,0.6416384691781967,2.7581329952572817
193,-1.0417212827146154,2.4115544002700093
194,-0.6528136578680566,0.9003186919826103
195,0.6377779244655517,3.018816876250521
196,0.5078739446701673,3.926515804554068
197,-0.9056791140657269,0.7308989885247679
198,1.0550794794243918,4.10378451103098
199,-0.37380367664991443,2.5850047157375062
200,1.7021266166224733,3.237852720215943
201,-0.02302995799182659,2.01336105345733
202,0.17371112078270917,2.656168603816365
203,1.0394407386536009,2.9291540637877893
204,-0.310148396153788,2.0883342112365915
205,-0.22050449128796368,0.908351490285648
206,0.9195412746611935,3.909225485270823
207,-0.016490791628320504,1.4037340301828791
208,-1.4748920530542464,0.6147091333847288
209,-1.1134080770899328,0.9388915137225806
210,-2.5797562958423774,0.779924874097669
211,-0.14675420775302367,2.605821414788001
212,-1.1250759488284587,1.9350614970548827
213,0.6239088863487934,3.1553220621918414
214,-0.29466228699630775,0.34302396475687047
215,1.8807016725507526,2.3011192198477217
216,-0.029522091963771993,2.526283749415801
217,-1.4138015483133504,0.6435920218079869
218,-0.9669983462489988,-0.0360203389975684
219,1.5919545440153602,3.54892748146601
220,-0.34142822661292255,1.6332465304117036
221,1.9406034783042987,3.8715713925350235
222,0.9432983924056128,3.4620245182118152
223,0.026026993202734182,1.2979992412261674
224,0.8839935219871311,2.0635302559164077
225,-0.312137757670621,2.4277123024412197
226,0.7135781346587604,3.1040108867216585
227,0.7959516961415329,2.1817950411390594
228,0.49962474359004316,1.697729488786178
229,0.9743755513184317,2.046503325561102
230,-1.8250445858797952,0.20227044402312977
231,0.5622409798142901,2.7279891059536086
232,0.1891425026935905,2.0179801868915317
233,-0.8596151940876154,1.7271477550397707
234,0.7121113371499456,2.2660844458580853
235,1.1451153685246742,1.3620549014640138
236,0.8675490085060278,3.9263252633404493
237,-1.420134053162921,0.3869634600756182
238,-0.6521059218106011,1.5889874111997189
239,-3.272197347907669,-0.4049783505441167
240,0.4880134134599904,1.7478549708453608
241,1.4022691994596692,3.559871454114182
242,1.2481574252808756,2.1464844390101727
243,1.0149924857276493,2.177229004503163
244,-1.89692534063209,0.7859898785718258
245,-0.5658294882177743,2.5805303124298953
246,0.26224388161531914,1.5950960079961347
247,-1.6129699768655406,0.8044679479933785
248,1.0300115563325793,2.8825758502611896
249,1.3428361743862889,2.271724108553294
250,-1.5934073924326595,1.885620377469767
251,1.0713785445224142,3.5074526401483506
252,0.7885256590661509,2.411199959299038
253,0.8807823982997305,2.211538025850359
254,0.2770908656411507,1.6334396731633378
255,-0.2298917367814088,1.7311939909703007
256,0.5717971089778294,1.8688013192358042
257,0.2391951286372356,2.8243186561361076
258,-0.08321730976225973,1.1595716536172396
259,-0.3825908421323781,2.1994311209423496
260,1.328673123045847,3.7495581182617563
261,0.3899170063230327,2.831900834488919
262,1.4027180043921148,2.0046623408438062
263,1.4818967664571863,3.519143205981747
264,0.11078800775473405,1.4103073620091597
265,0.0547507966767218,0.7677428905652832
266,0.5299471215025288,1.5918980067690507
267,0.5826057710109934,2.6193206239391595
268,0.9421996491378227,2.644324205439054
269,-0.7043268688381067,0.84881461051677
270,-0.33293647456082465,0.7919963586021117
271,-1.0467724432172707,2.069861808827379
272,2.5873798404655863,3.9701074298438135
273,-0.4533950732936798,1.3893266469725671
274,-0.10825713101812273,1.423897955080607
275,-0.019538305509680776,1.8598746264788921
276,-1.1751786322935383,1.0218949055131907
277,-0.1517350121424001,1.5292264617618492
278,0.6170797918180123,2.282021660279802
279,-0.2006203179702477,1.4732865053840214
280,-1.0709584905621523,2.5366400554097197
281,-0.6768689220576802,1.0705943358307666
282,-0.94941760343998,0.7344885718180505
283,2.2694881255294406,3.4886278267848843
284,1.8609255155901576,3.5886443416582905
285,-0.6662622857172243,2.6323004725633545
286,-0.21655487575027363,1.6137305844053325
287,0.09169485991507073,0.37895681431532435
288,-0.5157806951362517,2.0813289164827835
289,0.92021512654112,3.806163198840687
290,-0.15123795031096568,1.5270814148052296
291,-1.4628316168964202,2.296039507629291
292,-0.26380782207202064,1.9284630173133879
293,0.7526531325058614,2.094366514544805
294,-0.43397195744096906,0.9029083624185164
295,0.11901512308278953,1.7490232557801388
296,-0.5708243574652117,1.6876291979421598
297,-0.7590360623245771,0.845906933864
298,0.6278859534943244,1.869738839274931
299,0.2634902937268742,2.5557459989425864
300,-0.3407559261836557,0.9449378852183627
301,-1.3267733291379078,1.7232992409900638
302,-1.10804803967367,2.3457117455801715
303,1.1954510859412302,2.2313456984004594
304,1.0604835708274118,4.219314511544601
